text,label
Road sign broken but not removed,damaged_road_sign
Traffic sign partially missing,damaged_road_sign
Damaged sign difficult to interpret,damaged_road_sign
Road sign damaged near pedestrian crossing,damaged_road_sign
Traffic sign bent inward causing obstruction,damaged_road_sign
Damaged sign reflecting light poorly,damaged_road_sign
Road sign damaged and covered in dirt,damaged_road_sign
Broken sign near accident prone area,damaged_road_sign
Traffic sign damaged during night,damaged_road_sign
Road sign vandalized with cracks,damaged_road_sign
Damaged sign affecting traffic flow,damaged_road_sign
Road sign cracked but still visible,damaged_road_sign
Traffic sign damaged at road curve,damaged_road_sign
Road sign broken at mounting point,damaged_road_sign
Damaged sign causing lane confusion,damaged_road_sign
Traffic sign damaged after rain,damaged_road_sign
Road sign damaged near construction zone,damaged_road_sign
Broken signboard creating hazard,damaged_road_sign
Road sign unstable and leaning,damaged_road_sign
Traffic sign damaged near speed breaker,damaged_road_sign
Damaged sign unnoticed for long time,damaged_road_sign
Road sign broken and rusted,damaged_road_sign
Traffic sign damaged at highway entry,damaged_road_sign
Road sign partially fallen,damaged_road_sign
Damaged sign near roundabout,damaged_road_sign
Traffic sign damaged by falling object,damaged_road_sign
Road sign cracked along edges,damaged_road_sign
Damaged sign causing wrong turns,damaged_road_sign
Traffic sign damaged near junction,damaged_road_sign
Garbage dumped on roadside,garbage
Trash piled near road,garbage
Garbage heap on street,garbage
Waste scattered on road,garbage
Overflowing garbage bin,garbage
Garbage lying in open area,garbage
Trash dumped near houses,garbage
Garbage pile near footpath,garbage
Waste thrown on street corner,garbage
Garbage accumulated on road,garbage
Open garbage dumping spot,garbage
Trash spread across road,garbage
Garbage near drain,garbage
Waste piled beside road,garbage
Garbage dumped illegally,garbage
Trash heap near market,garbage
Garbage blocking walkway,garbage
Waste lying unattended,garbage
Garbage collected near pole,garbage
Trash scattered everywhere,garbage
Garbage near bus stop,garbage
Waste dumped in open plot,garbage
Garbage on roadside pavement,garbage
Trash near residential area,garbage
Garbage spilling from bin,garbage
Waste dumped near shops,garbage
Garbage creating bad smell,garbage
Trash heap near junction,garbage
Garbage lying for days,garbage
Waste thrown outside bin,garbage
Garbage dumped on footpath,garbage
Trash near apartment entrance,garbage
Garbage collected beside wall,garbage
Waste pile attracting flies,garbage
Garbage dumped at corner,garbage
Trash blocking road edge,garbage
Garbage near traffic signal,garbage
Waste thrown openly,garbage
Garbage piled up badly,garbage
Trash scattered near road divider,garbage
Household waste dumped on roadside,garbage
Uncollected garbage forming heap,garbage
Municipal waste lying on street,garbage
Trash accumulation due to missed pickup,garbage
Garbage dumped near drainage area,garbage
Waste materials spread across footpath,garbage
Garbage pile attracting stray animals,garbage
Trash dumped after market hours,garbage
Solid waste scattered near shops,garbage
Garbage accumulation near residential block,garbage
Trash thrown by passersby,garbage
Garbage heap causing hygiene issue,garbage
Waste piled due to lack of bins,garbage
Garbage dumped in unauthorized area,garbage
Trash scattered by animals,garbage
Garbage collected near road divider,garbage
Waste dumped close to water source,garbage
Garbage pile near school road,garbage
Trash accumulation after festival,garbage
Garbage lying due to delayed cleaning,garbage
Waste dumped near construction site,garbage
Garbage overflowing from collection point,garbage
Trash heap forming near alley,garbage
Garbage dumped behind buildings,garbage
Waste thrown around bin area,garbage
Garbage spread due to wind,garbage
Trash accumulation near slum area,garbage
Garbage pile causing road obstruction,garbage
Waste dumped near park boundary,garbage
Garbage lying uncovered,garbage
Trash near commercial complex,garbage
Garbage pile causing foul odor,garbage
Waste accumulation near bus depot,garbage
Garbage dumped near highway side,garbage
Trash scattered after rain,garbage
Garbage piled beside compound wall,garbage
Waste dumped near garbage van stop,garbage
Garbage accumulation creating mess,garbage
Trash thrown outside designated bin,garbage
Garbage spread across service road,garbage
Garbage partially cleaned but still present,garbage
Trash mixed with construction debris,garbage
Garbage hidden behind parked vehicles,garbage
Waste scattered but no bin nearby,garbage
Garbage pile growing daily,garbage
Trash dumped late at night,garbage
Garbage near road but not blocking traffic,garbage
Waste spread thinly across area,garbage
Garbage dumped near electric pole,garbage
Trash heap visible only from one side,garbage
Garbage covered with plastic sheets,garbage
Waste dumped during rain,garbage
Garbage mixed with food waste,garbage
Trash accumulation attracting insects,garbage
Garbage dumped near hospital road,garbage
Waste thrown despite nearby bin,garbage
Garbage spread unevenly,garbage
Trash pile partially removed,garbage
Garbage near narrow street,garbage
Waste dumped close to footpath edge,garbage
Garbage lying between houses,garbage
Trash scattered near playground,garbage
Garbage accumulation with broken glass,garbage
Waste dumped near roadside tree,garbage
Garbage hidden by overgrowth,garbage
Trash spread across multiple spots,garbage
Garbage dumped repeatedly at same location,garbage
Waste lying near closed shop,garbage
Garbage pile with mixed dry and wet waste,garbage
Trash dumped early morning,garbage
Garbage scattered along long stretch,garbage
Waste lying near bridge entry,garbage
Garbage near railway crossing,garbage
Trash accumulation near boundary wall,garbage
Garbage dumped near parking area,garbage
Waste spread due to animals,garbage
Garbage present but not overflowing,garbage
Trash scattered in low quantity,garbage
Garbage forming small heaps,garbage
Waste dumped in blind spot,garbage
Vehicle parked illegally,illegal_parking
Car parked in no parking zone,illegal_parking
Bike parked on footpath,illegal_parking
Vehicle blocking road,illegal_parking
Car parked on roadside illegally,illegal_parking
Bike parked in restricted area,illegal_parking
Vehicle parked near junction,illegal_parking
Car blocking traffic lane,illegal_parking
Bike parked on pedestrian path,illegal_parking
Vehicle parked in front of gate,illegal_parking
Car parked at wrong place,illegal_parking
Bike parked near traffic signal,illegal_parking
Vehicle blocking driveway,illegal_parking
Car parked on narrow road,illegal_parking
Bike parked beside crossing,illegal_parking
Vehicle parked in bus stop area,illegal_parking
Car parked on zebra crossing,illegal_parking
Bike blocking entrance,illegal_parking
Vehicle parked illegally near shop,illegal_parking
Car parked on service road,illegal_parking
Bike parked near school gate,illegal_parking
Vehicle blocking footpath,illegal_parking
Car parked in emergency lane,illegal_parking
Bike parked near turn,illegal_parking
Vehicle parked in no parking area,illegal_parking
Car blocking one side of road,illegal_parking
Bike parked near hospital gate,illegal_parking
Vehicle parked at corner,illegal_parking
Car parked on bridge,illegal_parking
Bike parked on sidewalk,illegal_parking
Vehicle parked in front of fire exit,illegal_parking
Car parked illegally near signal,illegal_parking
Bike parked on road edge,illegal_parking
Vehicle blocking traffic flow,illegal_parking
Car parked near curve,illegal_parking
Bike parked in front of shop entrance,illegal_parking
Vehicle parked in wrong lane,illegal_parking
Car parked illegally near bus stand,illegal_parking
Bike parked on crossing line,illegal_parking
Vehicle blocking pedestrians,illegal_parking
Unauthorized vehicle parking causing obstruction,illegal_parking
Car stopped in prohibited parking zone,illegal_parking
Bike left on footpath affecting pedestrians,illegal_parking
Vehicle parked dangerously near junction,illegal_parking
Car parked blocking half the road,illegal_parking
Bike parked in front of residential gate,illegal_parking
Vehicle occupying bus stop area,illegal_parking
Car parked close to traffic signal,illegal_parking
Bike parked near sharp turn,illegal_parking
Vehicle parked beside crossing causing delay,illegal_parking
Car parked illegally near market,illegal_parking
Bike blocking access to building,illegal_parking
Vehicle parked in front of emergency exit,illegal_parking
Car parked in no parking stretch,illegal_parking
Bike parked in restricted lane,illegal_parking
Vehicle parked near school during hours,illegal_parking
Car occupying pedestrian walkway,illegal_parking
Bike parked on divider side,illegal_parking
Vehicle parked obstructing two wheelers,illegal_parking
Car parked on narrow residential street,illegal_parking
Bike parked near hospital entrance,illegal_parking
Vehicle parked beside main road illegally,illegal_parking
Car blocking driveway access,illegal_parking
Bike parked in front of shop shutter,illegal_parking
Vehicle parked against traffic direction,illegal_parking
Car parked near flyover entry,illegal_parking
Bike parked under no parking sign,illegal_parking
Vehicle parked near public crossing,illegal_parking
Car parked on road shoulder illegally,illegal_parking
Bike parked blocking bus movement,illegal_parking
Vehicle parked close to curve reducing visibility,illegal_parking
Car parked illegally during peak hours,illegal_parking
Bike parked in front of ATM entrance,illegal_parking
Vehicle parked blocking service lane,illegal_parking
Car parked near signal box,illegal_parking
Bike parked on footpath corner,illegal_parking
Vehicle parked obstructing emergency vehicles,illegal_parking
Car parked in prohibited zone near mall,illegal_parking
Bike parked blocking side road,illegal_parking
Vehicle parked illegally near metro entrance,illegal_parking
Vehicle parked partially on footpath,illegal_parking
Car stopped briefly in no parking area,illegal_parking
Bike parked illegally but rider nearby,illegal_parking
Vehicle parked with hazard lights on in wrong spot,illegal_parking
Car parked during off hours in restricted zone,illegal_parking
Bike parked illegally during rain,illegal_parking
Vehicle parked close to gate but not fully blocking,illegal_parking
Car parked on road due to lack of space,illegal_parking
Bike parked near entrance temporarily,illegal_parking
Vehicle parked near junction causing mild obstruction,illegal_parking
Car parked partially on zebra crossing,illegal_parking
Bike parked between parked vehicles illegally,illegal_parking
Vehicle parked near signal during red light,illegal_parking
Car parked illegally but engine running,illegal_parking
Bike parked on footpath edge,illegal_parking
Vehicle parked near shop during delivery,illegal_parking
Car parked in no parking zone for short time,illegal_parking
Bike parked illegally at night,illegal_parking
Vehicle parked near school after hours,illegal_parking
Car parked blocking only one direction,illegal_parking
Bike parked on curb illegally,illegal_parking
Vehicle parked near construction barrier,illegal_parking
Car parked near intersection but slightly away,illegal_parking
Bike parked in restricted area with permission note,illegal_parking
Vehicle parked illegally but not causing traffic jam,illegal_parking
Car parked on shoulder due to breakdown without warning,illegal_parking
Bike parked near crossing line faintly visible,illegal_parking
Vehicle parked illegally during festival crowd,illegal_parking
Car parked near bus bay but not inside,illegal_parking
Bike parked blocking tactile paving,illegal_parking
Vehicle parked in front of gate briefly,illegal_parking
Car parked illegally beside parked row,illegal_parking
Bike parked near ramp access,illegal_parking
Vehicle parked close to curve with low visibility,illegal_parking
Car parked illegally near residential turn,illegal_parking
Bike parked in no parking zone overnight,illegal_parking
Vehicle parked on wrong side of road,illegal_parking
Car parked near divider opening,illegal_parking
Bike parked blocking fire hydrant,illegal_parking
Vehicle parked illegally near toll booth approach,illegal_parking
Graffiti on wall,graffiti
Graffiti painted on public wall,graffiti
Graffiti seen on building wall,graffiti
Graffiti written on road wall,graffiti
Graffiti on bridge pillar,graffiti
Graffiti on compound wall,graffiti
Graffiti on flyover wall,graffiti
Graffiti on metro pillar,graffiti
Graffiti on bus stop wall,graffiti
Graffiti on government building,graffiti
Graffiti painted on street wall,graffiti
Graffiti markings on wall,graffiti
Graffiti writing on public property,graffiti
Graffiti on school wall,graffiti
Graffiti on hospital boundary wall,graffiti
Graffiti on abandoned building wall,graffiti
Graffiti on roadside wall,graffiti
Graffiti defacing public wall,graffiti
Graffiti on underpass wall,graffiti
Graffiti on wall near junction,graffiti
Graffiti painted with spray paint,graffiti
Graffiti on residential compound wall,graffiti
Graffiti on shop shutter wall,graffiti
Graffiti on footpath wall,graffiti
Graffiti on wall near park,graffiti
Graffiti visible on concrete wall,graffiti
Graffiti on city wall,graffiti
Graffiti scribbles on wall,graffiti
Graffiti on boundary wall,graffiti
Graffiti painted illegally on wall,graffiti
Graffiti on flyover support wall,graffiti
Graffiti text written on wall,graffiti
Graffiti on wall near bus stand,graffiti
Graffiti drawn on wall surface,graffiti
Graffiti on public infrastructure wall,graffiti
Graffiti on wall facing road,graffiti
Graffiti on wall near railway line,graffiti
Graffiti on old building wall,graffiti
Graffiti on wall beside footpath,graffiti
Graffiti on wall near market,graffiti
Spray painted graffiti defacing public property,graffiti
Unauthorized graffiti artwork on wall,graffiti
Vandalism through graffiti on roadside wall,graffiti
Graffiti slogans painted on flyover pillar,graffiti
Graffiti tags visible on concrete wall,graffiti
Public wall vandalized with graffiti paint,graffiti
Graffiti symbols drawn on bridge support,graffiti
Colorful graffiti painted on government wall,graffiti
Graffiti writing damaging city aesthetics,graffiti
Graffiti art on metro pillar wall,graffiti
Political graffiti written on boundary wall,graffiti
Graffiti messages scribbled on wall,graffiti
Graffiti painted overnight on public wall,graffiti
Graffiti marks seen on underpass wall,graffiti
Graffiti drawings covering entire wall,graffiti
Graffiti defacing school boundary wall,graffiti
Graffiti written using spray cans,graffiti
Graffiti patterns on abandoned building wall,graffiti
Graffiti vandalism near residential area,graffiti
Graffiti text painted on bus stop wall,graffiti
Graffiti artwork without permission,graffiti
Graffiti slogans damaging public property,graffiti
Graffiti symbols visible from main road,graffiti
Graffiti painted on wall near market area,graffiti
Graffiti markings affecting city cleanliness,graffiti
Graffiti scrawls on concrete structure wall,graffiti
Graffiti on public wall reducing aesthetics,graffiti
Graffiti painted on wall near signal,graffiti
Graffiti vandalism on wall near park,graffiti
Graffiti defacement on infrastructure wall,graffiti
Graffiti writing on roadside structure,graffiti
Graffiti drawings visible on flyover wall,graffiti
Graffiti on wall causing visual pollution,graffiti
Graffiti scribbled across entire wall,graffiti
Graffiti paint stains on public wall,graffiti
Graffiti slogans sprayed on compound wall,graffiti
Graffiti vandalism visible from distance,graffiti
Graffiti drawn on wall illegally,graffiti
Graffiti on wall near residential colony,graffiti
Graffiti defacing city wall surface,graffiti
Small graffiti text written on wall corner,graffiti
Graffiti partially faded on old wall,graffiti
Graffiti mixed with posters on wall,graffiti
Graffiti painted lightly on boundary wall,graffiti
Graffiti overlapping previous graffiti,graffiti
Graffiti on wall with peeling paint,graffiti
Graffiti on wall partially covered by dust,graffiti
Graffiti drawn using chalk and paint,graffiti
Graffiti on wall behind parked vehicles,graffiti
Graffiti painted low on wall near ground,graffiti
Graffiti visible only from certain angle,graffiti
Graffiti on wall with cracks,graffiti
Graffiti partly erased but still visible,graffiti
Graffiti painted on wall during night,graffiti
Graffiti near wall corner close to gate,graffiti
Graffiti on wall mixed with advertisements,graffiti
Graffiti on wall near construction site,graffiti
Graffiti with unclear symbols on wall,graffiti
Graffiti small symbols scattered on wall,graffiti
Graffiti on wall behind trees,graffiti
Graffiti scribbles near wall edges,graffiti
Graffiti faint writing on concrete wall,graffiti
Graffiti on wall partially hidden by shadow,graffiti
Graffiti painted over official notice,graffiti
Graffiti on wall with water stains,graffiti
Graffiti old markings still visible,graffiti
Graffiti newly painted on clean wall,graffiti
Graffiti small tags near bottom of wall,graffiti
Graffiti partially covered by whitewash,graffiti
Graffiti layered with different colors,graffiti
Graffiti near wall junction area,graffiti
Graffiti drawn on uneven wall surface,graffiti
Graffiti on wall with moss growth,graffiti
Graffiti near drainage wall,graffiti
Graffiti unclear text on boundary wall,graffiti
Graffiti on wall under flyover shadow,graffiti
Graffiti minimal markings on large wall,graffiti
Graffiti on wall beside stairway,graffiti
Graffiti overlapping signage on wall,graffiti
Graffiti on wall during renovation phase,graffiti
